[Fri Jan 29 08:27:45.946006 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59644] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:27:48.412833 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59644] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=branches%2Findex
[Fri Jan 29 08:27:56.379304 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59645] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=branches%2Fupdate&id=1
[Fri Jan 29 08:28:01.863614 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59645] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=branches%2Findex
[Fri Jan 29 08:28:03.050263 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59645] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:28:04.276514 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59645] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=rooms%2Findex
[Fri Jan 29 08:28:10.449440 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59646] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:28:11.699072 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59646] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Findex
[Fri Jan 29 08:33:31.816142 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59725] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Findex&sort=id
[Fri Jan 29 08:34:11.627224 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59731] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:34:14.034642 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59731] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=devices%2Findex
[Fri Jan 29 08:34:23.655238 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59734] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:34:25.774070 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59734] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=devicetypes%2Findex
[Fri Jan 29 08:34:38.009337 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59736] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:34:39.042952 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59736] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=user%2Findex
[Fri Jan 29 08:34:41.930371 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59736] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:34:44.130001 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59736] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=user%2Findex
[Fri Jan 29 08:34:45.763219 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59736] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=user%2Fview&id=2
[Fri Jan 29 08:34:52.304092 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59739] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=user%2Findex
[Fri Jan 29 08:34:53.043117 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59739] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:34:56.317334 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59739] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Findex
[Fri Jan 29 08:35:01.018158 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59739] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Fview&id=1
[Fri Jan 29 08:35:11.728200 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59743] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Findex
[Fri Jan 29 08:35:13.946327 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59743] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Fview&id=2
[Fri Jan 29 08:35:22.822726 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59745] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Findex
[Fri Jan 29 08:35:23.681543 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59745] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
[Fri Jan 29 08:35:31.109471 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59747] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Findex
[Fri Jan 29 08:39:40.788801 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59803] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Findex&sort=id
[Fri Jan 29 08:39:45.714893 2016] [authz_core:error] [pid 4612:tid 1636] [client 192.168.0.58:59803] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php?r=workplaces%2Fupdate&id=1
[Fri Jan 29 08:40:07.930643 2016] [authz_core:error] [pid 4612:tid 1652] [client 192.168.0.58:59806] AH01630: client denied by server configuration: C:/xampp/htdocs/favicon.ico, referer: http://192.168.0.11/it_base/backend/web/index.php
